Concurso,Data do Sorteio,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6,Ganhadores 6 acertos,Cidade / UF,Rateio 6 acertos,Ganhadores 5 acertos,Cidade/UF 5 acertos,Rateio 5 acertos,Ganhadores 4 acertos,Cidade/UF 4 acertos,Rateio 4 acertos,Acumulado 6 acertos,Arrecadação Total,Estimativa prêmio,Acumulado Sorteio Especial Mega da Virada,Observação
2162,22/06/2019,11,16,22,30,34,42,0,,0.0,35,,44279.94,2763,,801.3,,26880756.0,6200000.0,,
2163,26/06/2019,08,18,20,24,36,45,0,,0.0,75,,23088.84,4758,,519.92,,30035148.5,10000000.0,,
2164,29/06/2019,16,17,25,47,48,58,0,,0.0,51,,43294.26,3431,,919.35,,38297196.0,34400000.0,,
2165,03/07/2019,05,37,43,49,54,56,1,,35218398.02,113,,26216.82,8189,,516.8,,51383654.0,3000000.0,,
2166,06/07/2019,03,19,34,44,56,58,0,,0.0,44,,39121.73,3749,,655.92,,29856382.5,6000000.0,,
2167,09/07/2019,27,37,38,43,45,54,0,,0.0,37,,28747.3,1971,,770.92,,18448678.5,7500000.0,,
2168,11/07/2019,01,04,25,27,29,37,1,,8177021.67,66,,25059.82,4054,,582.82,,28687214.5,2500000.0,,
2169,13/07/2019,07,34,45,51,54,59,0,,0.0,18,,77574.63,2145,,929.96,,24219139.0,16000000.0,,
2170,17/07/2019,10,21,24,36,38,51,0,,0.0,79,,28962.87,4697,,695.9,,39685793.0,22000000.0,,
2171,20/07/2019,12,13,19,36,44,55,1,,21978571.91,118,,23023.47,7127,,544.56,,47121518.5,3000000.0,,
2172,24/07/2019,09,24,28,37,43,57,0,,0.0,73,,19687.16,3356,,611.76,,24927133.0,6000000.0,,
2173,27/07/2019,02,09,42,44,48,50,0,,0.0,51,,35892.64,3884,,673.28,,31749879.0,10000000.0,,
2174,31/07/2019,10,15,34,36,56,60,0,,0.0,52,,38251.95,3892,,730.1,,34500333.0,26000000.0,,
2175,03/08/2019,07,25,32,43,53,55,0,,0.0,73,,39289.03,5485,,746.99,,49746280.5,32000000.0,,
2176,06/08/2019,08,23,25,39,43,44,1,,30505746.02,61,,32544.44,4688,,604.95,,34432856.5,2000000.0,,
2177,08/08/2019,09,11,14,31,48,51,0,,0.0,49,,26809.19,2338,,802.67,,22784856.5,5000000.0,,
2178,10/08/2019,02,16,21,42,50,56,0,,0.0,25,,63031.11,2304,,977.04,,27331370.5,9000000.0,,
2179,14/08/2019,02,13,24,35,50,54,0,,0.0,55,,34715.39,4563,,597.77,,33117017.5,24000000.0,,
2180,17/08/2019,10,12,16,21,28,38,0,,0.0,95,,28276.52,6869,,558.67,,46592493.5,31000000.0,,
2181,21/08/2019,01,08,19,33,36,48,0,,0.0,138,,19778.72,8329,,468.15,,47341682.5,35000000.0,,
2182,24/08/2019,19,22,39,46,47,59,0,,0.0,66,,46519.4,5179,,846.9,,53253049.5,42000000.0,,
2183,28/08/2019,13,26,30,34,43,51,0,,0.0,74,,42642.36,6087,,740.57,,54731757.5,47000000.0,,
2184,31/08/2019,15,36,45,51,52,59,0,,0.0,64,,55232.15,5158,,979.02,,61310991.0,72000000.0,,
2185,04/09/2019,09,18,19,22,42,47,0,,0.0,115,,36432.16,9835,,608.56,,72669009.0,80000000.0,,
2186,09/09/2019,12,18,19,27,41,46,0,,0.0,131,,39638.11,11409,,650.18,,90063869.0,90000000.0,,
2187,11/09/2019,10,11,16,21,46,50,0,,0.0,124,,40602.31,10072,,714.09,,87325042.0,100000000.0,,
2188,14/09/2019,02,17,21,28,51,60,0,,0.0,154,,47474.72,13387,,780.19,,126808839.5,120000000.0,,
2189,18/09/2019,04,11,16,22,29,33,1,,120085143.97,406,,19407.24,24366,,461.96,,136664650.5,38000000.0,,A APOSTA GANHADORA DO PRÊMIO PRINCIPAL DO MUNICÍPIO DE BRASÍLIA É UM BOLÃO CAIXA COM 49 COTAS.
2190,21/09/2019,05,09,20,25,35,53,0,,0.0,94,,29098.66,6835,,571.69,,47442475.5,44000000.0,,
2191,24/09/2019,04,08,26,33,46,53,1,,43258437.8,104,,20552.88,5272,,579.2,,37073641.5,2300000.0,,
2192,26/09/2019,07,16,37,53,57,59,0,,0.0,38,,36389.59,2635,,749.69,,23983911.0,5500000.0,,
2193,28/09/2019,07,08,22,27,29,42,1,,5698505.42,55,,31103.09,4664,,523.97,,29670543.0,3000000.0,,
2194,02/10/2019,08,16,20,21,31,34,0,,0.0,38,,42670.91,2925,,791.93,,28123844.0,18000000.0,,
2195,05/10/2019,14,24,32,38,46,53,0,,0.0,107,,24440.78,6144,,608.06,,45358446.0,25000000.0,,
2196,09/10/2019,01,25,27,28,41,56,0,,0.0,58,,47367.07,4166,,942.07,,47650095.5,30000000.0,,
2197,14/10/2019,03,11,29,35,44,57,0,,0.0,150,,20886.96,7727,,579.23,,54340769.0,34000000.0,,
2198,16/10/2019,01,11,34,36,44,56,1,,34615569.28,47,,56334.8,4402,,859.26,,45923384.5,3000000.0,,
2199,19/10/2019,15,23,30,35,38,44,0,,0.0,29,,58063.07,3056,,787.13,,29205001.0,21500000.0,,
2200,22/10/2019,11,15,28,36,43,55,0,,0.0,52,,31034.46,3371,,683.89,,27990245.5,24000000.0,,
2201,24/10/2019,03,13,23,41,49,53,0,,0.0,60,,34586.33,5425,,546.45,,35992747.0,30000000.0,,
2202,26/10/2019,11,29,37,38,43,60,0,,0.0,48,,51806.91,3717,,955.73,,43130867.5,35000000.0,,
2203,30/10/2019,17,34,46,49,50,57,0,,0.0,57,,49414.01,4811,,836.35,,48852209.0,40000000.0,,
2204,04/11/2019,01,28,29,32,35,56,0,,0.0,76,,45148.15,5847,,838.34,,59513128.5,60000000.0,,
2205,06/11/2019,12,21,28,37,42,57,1,,61429947.73,112,,30075.67,6318,,761.65,,58424184.0,3000000.0,,
2206,09/11/2019,06,27,38,42,45,57,0,,0.0,51,,31401.56,3495,,654.6,,27776703.5,6500000.0,,
2207,13/11/2019,06,10,11,43,53,55,0,,0.0,39,,49905.76,2736,,1016.25,,33757825.5,10500000.0,,
2208,16/11/2019,16,25,30,40,45,49,0,,0.0,17,,113415.57,1708,,1612.63,,33441124.5,14200000.0,,
2209,20/11/2019,22,25,28,32,33,47,0,,0.0,49,,42445.66,3746,,793.16,,36073530.0,31000000.0,,
2210,23/11/2019,11,17,24,25,33,34,0,,0.0,81,,36572.74,5910,,716.07,,51380914.5,38000000.0,,
2211,27/11/2019,27,36,40,41,44,54,0,,0.0,52,,59225.53,3681,,1195.22,,53416021.5,44000000.0,,
2212,30/11/2019,23,26,51,52,53,58,0,,0.0,61,,56566.09,5215,,945.22,,59847390.0,50000000.0,,
2213,04/12/2019,05,07,10,32,46,60,1,,51119263.33,96,,39952.83,7360,,744.46,,66523950.0,3000000.0,,
2214,07/12/2019,04,10,18,30,34,47,0,,0.0,44,,41300.51,3223,,805.47,,31518630.0,25000000.0,,
2215,11/12/2019,01,19,21,23,33,43,0,,0.0,48,,53207.2,4092,,891.61,,44296650.0,31000000.0,,
2216,14/12/2019,10,24,42,43,48,49,0,,0.0,49,,62000.46,4361,,995.19,,52692673.5,36000000.0,,
2217,17/12/2019,10,14,16,30,32,36,0,,0.0,51,,41197.38,3258,,921.27,,36441738.0,39000000.0,,
2218,19/12/2019,06,16,22,38,48,52,1,,40059665.22,42,,64678.28,3345,,1160.14,,47115841.5,2500000.0,,
2219,21/12/2019,08,28,36,45,57,59,0,,0.0,26,,62086.22,2235,,1031.79,,27998055.0,300000000.0,,
2220,31/12/2019,03,35,38,40,57,58,4,,76053459.66,1031,,57537.06,77055,,1099.78,,1028882101.5,2000000.0,,
2221,04/01/2020,05,23,34,45,56,57,0,,0.0,101,,13753.65,3669,,540.87,,24093418.5,6000000.0,,
2222,08/01/2020,13,14,29,30,48,59,0,,0.0,29,,58660.41,1969,,1234.23,,29505456.0,10000000.0,,
2223,11/01/2020,02,26,40,42,49,56,0,,0.0,45,,47600.35,2702,,1132.5,,37151973.0,14000000.0,,
2224,15/01/2020,16,23,32,50,52,58,0,,0.0,28,,78328.49,2283,,1372.37,,38039692.5,27000000.0,,
2225,18/01/2020,01,32,37,44,46,47,0,,0.0,34,,81317.28,3100,,1274.09,,47953575.0,32000000.0,,
2226,21/01/2020,02,04,07,16,30,38,0,,0.0,43,,46161.97,3798,,746.62,,34428024.0,35000000.0,,
2227,23/01/2020,06,09,12,27,32,57,0,,0.0,92,,27202.9,5732,,623.73,,43407252.0,40000000.0,,
2228,25/01/2020,09,19,23,32,39,45,0,,0.0,85,,34599.33,5562,,755.36,,51008890.5,47000000.0,,
2229,29/01/2020,06,11,29,40,41,58,0,,0.0,64,,53757.09,4315,,1139.03,,59672605.5,70000000.0,,
2230,01/02/2020,07,17,26,39,56,60,0,,0.0,75,,61137.23,6440,,1017.14,,79529139.0,80000000.0,,
2231,05/02/2020,04,13,25,40,53,57,0,,0.0,127,,39228.56,8326,,854.81,,86410260.0,90000000.0,,
2232,08/02/2020,07,08,31,34,38,47,0,,0.0,111,,54265.87,8685,,990.79,,104474196.0,105000000.0,,
2233,12/02/2020,04,06,32,35,41,45,0,,0.0,89,,75344.43,8107,,1181.63,,116305533.0,120000000.0,,
2234,15/02/2020,04,21,27,29,42,47,0,,0.0,216,,36114.36,13800,,807.52,,135298489.5,170000000.0,,
2235,19/02/2020,14,18,30,35,55,57,0,,0.0,133,,69161.57,11895,,1104.72,,159542253.0,190000000.0,,
2236,22/02/2020,07,20,38,43,45,53,0,,0.0,190,,56213.79,14982,,1018.42,,185248930.5,200000000.0,,
2237,27/02/2020,11,20,27,28,53,60,2,,105826358.87,263,,44509.85,15054,,1110.86,,203035104.0,3000000.0,,
2238,29/02/2020,11,36,45,55,57,58,0,,0.0,14,,123443.51,1679,,1470.44,,29974747.5,7000000.0,,
2239,04/03/2020,07,27,31,39,45,46,0,,0.0,29,,76121.74,3057,,1031.6,,38288290.5,55000000.0,,
2240,07/03/2020,07,09,10,19,25,58,2,,27894020.38,143,,28124.13,10345,,555.37,,69754837.5,2000000.0,,
2241,10/03/2020,01,13,18,26,40,56,0,,0.0,33,,31946.06,1575,,956.2,,18284809.5,4500000.0,,
2242,12/03/2020,05,09,18,24,25,42,0,,0.0,89,,17495.28,4514,,492.77,,27006615.0,8500000.0,,
2243,14/03/2020,14,18,28,35,38,54,0,,0.0,45,,43218.75,3079,,902.35,,33732144.0,12500000.0,,
2244,18/03/2020,03,05,11,34,37,42,1,,12147334.8,77,,26469.15,4706,,618.7,,35350038.0,16000000.0,,
2245,21/03/2020,11,14,15,18,33,34,1,,15186785.88,51,,30810.39,3048,,736.46,,27253773.0,1000000.0,,
2246,25/03/2020,05,09,24,27,33,46,0,,0.0,51,,13197.43,2227,,431.75,,11673981.0,2500000.0,,
2247,28/03/2020,01,42,44,47,48,53,0,,0.0,10,,86553.24,908,,1361.75,,15012139.5,4800000.0,,
2248,01/04/2020,09,15,20,29,30,42,1,,4906932.9,29,,38798.69,1618,,993.43,,19515258.0,1800000.0,,
2249,04/04/2020,04,09,31,47,49,53,0,,0.0,27,,39850.68,1782,,862.56,,18662022.0,10500000.0,,
2250,08/04/2020,27,33,39,52,57,58,0,,0.0,27,,53018.19,2385,,857.43,,24828354.0,13000000.0,,
2251,11/04/2020,05,15,22,26,54,58,0,,0.0,29,,49650.39,2222,,925.71,,24973528.5,17000000.0,,
2252,15/04/2020,01,17,30,37,46,50,0,,0.0,20,,83292.59,1723,,1381.18,,28893199.5,20000000.0,,
2253,18/04/2020,31,32,33,39,52,55,0,,0.0,26,,73343.98,2224,,1224.91,,33074788.5,24000000.0,,
2254,22/04/2020,04,09,24,44,47,56,0,,0.0,55,,31749.26,3561,,700.52,,30286948.5,36000000.0,,
2255,25/04/2020,15,20,39,41,49,57,0,,0.0,25,,93534.52,2144,,1558.07,,40557501.0,42000000.0,,
2256,29/04/2020,09,10,30,37,47,54,0,,0.0,45,,59723.61,3334,,1151.58,,46614150.0,47000000.0,,
2257,02/05/2020,18,21,30,31,34,51,0,,0.0,32,,83236.06,2791,,1363.33,,46197742.5,50000000.0,,
2258,05/05/2020,01,05,07,14,23,26,0,,0.0,113,,19496.62,6772,,464.75,,38211759.0,56000000.0,,
2259,07/05/2020,20,27,41,54,56,58,0,,0.0,31,,99682.34,3356,,1315.4,,53596836.0,80000000.0,,
2260,09/05/2020,12,14,34,35,37,47,0,,0.0,91,,45513.08,6688,,884.67,,71835133.5,90000000.0,,
2261,13/05/2020,07,23,26,27,29,51,0,,0.0,141,,36059.08,10502,,691.61,,88184646.0,100000000.0,,
2262,16/05/2020,07,08,14,23,30,46,1,,101195308.3,198,,34405.61,12850,,757.34,,118155415.5,2000000.0,,
2263,20/05/2020,09,24,33,43,49,57,0,,0.0,36,,40048.08,2492,,826.49,,25005951.0,5500000.0,,
2264,23/05/2020,02,03,08,19,29,37,0,,0.0,73,,25246.01,4354,,604.68,,31965007.5,33000000.0,,
2265,27/05/2020,14,20,23,39,46,50,0,,0.0,50,,51863.4,2926,,1266.07,,44976969.0,38000000.0,,
2266,30/05/2020,10,23,31,37,58,59,0,,0.0,50,,64685.64,4167,,1108.8,,56096676.0,45000000.0,,
2267,03/06/2020,20,32,33,48,49,53,1,,45553191.42,33,,105176.88,4064,,1220.06,,60199582.5,2500000.0,,
2268,06/06/2020,04,13,23,28,30,52,0,,0.0,48,,35721.3,2953,,829.48,,29739091.5,7000000.0,,
2269,10/06/2020,01,11,14,23,29,55,0,,0.0,47,,39726.16,3225,,827.07,,32384236.5,26000000.0,,
2270,13/06/2020,14,16,38,39,41,48,0,,0.0,53,,46373.51,2707,,1297.05,,42628995.0,32000000.0,,
2271,17/06/2020,06,10,27,28,41,52,0,,0.0,50,,56983.62,4150,,980.78,,49417326.0,37000000.0,,
2272,20/06/2020,02,05,11,24,41,49,0,,0.0,71,,45670.97,5667,,817.42,,56241625.5,45000000.0,,
2273,24/06/2020,15,16,20,38,40,58,1,,43269740.25,48,,67956.15,3830,,1216.67,,56575611.0,2500000.0,,
2274,27/06/2020,08,11,17,33,40,55,0,,0.0,62,,24042.23,2996,,710.76,,25853877.0,23000000.0,,
2275,01/07/2020,02,04,25,36,50,53,0,,0.0,51,,43339.89,3212,,983.06,,38336917.5,27000000.0,,
2276,04/07/2020,05,15,18,27,49,57,0,,0.0,75,,36939.97,5403,,732.52,,48052620.0,33000000.0,,
2277,08/07/2020,10,22,23,37,53,60,0,,0.0,89,,31990.12,5597,,726.69,,49381600.5,40000000.0,,
2278,11/07/2020,08,17,34,37,43,45,0,,0.0,98,,35640.86,6533,,763.77,,60580597.5,44000000.0,,
2279,14/07/2020,05,12,14,20,27,28,1,,43234926.1,120,,19147.29,6212,,528.39,,39851784.0,20000000.0,,
2280,16/07/2020,28,29,31,50,58,59,0,,0.0,20,,98944.99,1639,,1724.83,,34322827.5,24000000.0,,
2281,18/07/2020,14,27,35,40,50,55,0,,0.0,43,,52989.08,2462,,1322.11,,39519742.5,29000000.0,,
2282,22/07/2020,12,27,30,36,45,52,1,,28456665.08,44,,59779.92,3467,,1083.81,,45621256.5,2500000.0,,
2283,25/07/2020,04,24,37,43,59,60,0,,0.0,41,,39429.16,2615,,883.14,,28038879.0,6600000.0,,
2284,29/07/2020,04,10,12,14,36,46,0,,0.0,43,,39587.48,3278,,741.85,,29524707.0,23000000.0,,
2285,01/08/2020,01,07,10,12,33,42,2,,11323343.69,160,,15996.75,7967,,458.94,,44392626.0,3000000.0,,
2286,05/08/2020,09,21,30,41,42,43,0,,0.0,28,,56321.66,1649,,1366.2,,27352228.5,6500000.0,,
2287,08/08/2020,02,04,06,29,41,56,0,,0.0,45,,45775.06,3261,,902.38,,35727336.0,11000000.0,,
2288,11/08/2020,02,26,35,39,40,56,0,,0.0,16,,81484.2,1545,,1205.49,,22612711.5,12500000.0,,
2289,13/08/2020,06,09,34,37,38,45,0,,0.0,33,,53948.07,2808,,905.72,,30877992.0,27000000.0,,
2290,15/08/2020,05,18,36,44,57,60,0,,0.0,96,,25025.89,4532,,757.3,,41669662.5,33000000.0,,
2291,19/08/2020,12,26,31,36,37,49,0,,0.0,37,,79084.35,3269,,1278.73,,50751810.0,40000000.0,,
2292,22/08/2020,06,16,18,33,42,57,0,,0.0,94,,36313.4,5865,,831.43,,59204407.5,47000000.0,,
2293,26/08/2020,01,02,10,37,42,48,0,,0.0,69,,51206.89,5498,,918.06,,61282534.5,52000000.0,,
2294,29/08/2020,09,15,20,33,41,43,0,,0.0,49,,85567.49,5779,,1036.46,,72721714.5,82000000.0,,
2295,02/09/2020,06,13,26,28,35,41,0,,0.0,162,,33025.53,9693,,788.51,,92794887.0,95000000.0,,
2296,05/09/2020,01,06,21,29,36,59,2,,47160446.98,166,,39028.74,8642,,1070.97,,112370395.5,2500000.0,,
2297,09/09/2020,20,22,35,40,41,59,0,,0.0,14,,97017.77,1200,,1616.96,,23558008.5,6000000.0,,
2298,12/09/2020,13,17,21,31,41,49,0,,0.0,46,,41659.96,3133,,873.81,,33238080.0,9000000.0,,
2299,15/09/2020,02,03,19,40,44,60,0,,0.0,22,,55054.82,1903,,909.24,,21007638.0,32000000.0,,
2300,17/09/2020,09,21,37,39,43,54,0,,0.0,76,,29541.74,3877,,827.28,,38941159.5,36000000.0,,
2301,19/09/2020,17,18,35,36,47,52,0,,0.0,66,,44296.26,4333,,963.88,,50707269.0,43000000.0,,
2302,23/09/2020,18,22,25,27,43,44,0,,0.0,126,,27380.62,6684,,737.35,,59837436.0,50000000.0,,
2303,26/09/2020,03,07,17,20,48,50,0,,0.0,145,,28857.2,8431,,708.99,,72574060.5,60000000.0,,
2304,30/09/2020,12,21,29,54,56,57,0,,0.0,90,,47955.93,5934,,1039.05,,74858998.5,90000000.0,,
2305,03/10/2020,07,16,22,38,55,57,0,,0.0,124,,48190.57,9225,,925.37,,103643721.0,100000000.0,,
2306,07/10/2020,03,19,28,33,57,58,1,,103029826.38,258,,28428.45,15713,,666.83,,127213159.5,3000000.0,,
2307,10/10/2020,16,33,38,46,53,55,0,,0.0,45,,41739.35,2828,,948.81,,32577475.5,6500000.0,,
2308,14/10/2020,09,13,26,38,58,60,1,,6648106.25,57,,30363.18,3408,,725.47,,30017974.5,2500000.0,,
2309,17/10/2020,09,11,29,30,33,60,0,,0.0,38,,46985.6,3092,,824.91,,30967605.0,29000000.0,,
2310,20/10/2020,13,17,28,29,42,53,0,,0.0,52,,34291.23,3573,,712.94,,30927559.5,32000000.0,,
2311,22/10/2020,03,05,09,35,43,60,0,,0.0,58,,42990.76,5162,,690.06,,43247637.0,38000000.0,,
2312,24/10/2020,03,27,39,46,47,60,0,,0.0,43,,71554.38,3773,,1164.98,,53365909.5,45000000.0,,
2313,28/10/2020,03,20,26,45,49,58,0,,0.0,66,,54216.4,5055,,1011.24,,62063154.0,52000000.0,,
2314,31/10/2020,06,07,28,42,45,49,1,,53047796.53,105,,41171.63,7551,,817.87,,74980201.5,22000000.0,,O ganhador do canal eletrônico do prêmio principal é da cidade de Goiânia/GO.
2315,04/11/2020,01,10,17,26,30,53,0,,0.0,55,,40631.54,3898,,819.0,,38760129.0,27000000.0,,
2316,07/11/2020,02,11,43,49,52,56,0,,0.0,56,,57345.38,3984,,1151.51,,55698781.5,34000000.0,,
2317,11/11/2020,03,08,30,33,35,48,0,,0.0,132,,25311.77,7472,,638.79,,57950307.0,40000000.0,,
2318,14/11/2020,28,44,52,54,58,60,0,,0.0,59,,66282.12,5014,,1114.2,,67827784.5,50000000.0,,
2319,18/11/2020,06,17,25,35,40,49,0,,0.0,51,,74635.43,5009,,1085.59,,66019842.0,75000000.0,,
2320,21/11/2020,06,30,35,39,42,48,1,,76128023.58,92,,52821.09,6334,,1096.02,,84285810.0,3000000.0,,
2321,25/11/2020,14,25,28,41,43,46,1,,3036906.71,40,,41215.16,2494,,944.32,,28594089.0,3000000.0,,
2322,28/11/2020,02,05,10,29,34,41,0,,0.0,65,,27702.32,3753,,685.41,,31231210.5,7000000.0,,
2323,02/12/2020,20,27,35,39,50,59,0,,0.0,29,,67337.34,1825,,1528.59,,33869844.0,11000000.0,,
2324,05/12/2020,02,16,19,31,43,60,0,,0.0,43,,58591.46,3451,,1042.94,,43698046.5,32000000.0,,
2325,08/12/2020,33,34,37,46,52,60,0,,0.0,27,,68402.27,2233,,1181.53,,32032696.5,34000000.0,,
2326,10/12/2020,10,16,27,34,36,57,0,,0.0,55,,45721.34,3883,,925.15,,43615498.5,40000000.0,,
2327,12/12/2020,30,37,45,54,57,58,0,,0.0,47,,64714.34,3521,,1234.05,,52754274.0,46000000.0,,
2328,16/12/2020,08,11,14,39,48,53,0,,0.0,67,,49966.34,5059,,945.34,,58064620.5,52000000.0,,
2329,19/12/2020,12,14,28,42,45,55,2,,26798752.27,93,,43422.45,6837,,843.78,,70041685.5,300000000.0,,
2330,31/12/2020,17,20,22,35,41,42,2,,162625108.22,1384,,48978.81,105342,,919.27,,1175719054.5,1500000.0,,
2331,02/01/2021,11,13,16,36,53,57,0,,0.0,10,,50540.79,808,,893.57,,8765995.5,4000000.0,,
2332,06/01/2021,12,33,35,36,44,52,0,,0.0,32,,49795.46,2688,,846.86,,27637510.5,8000000.0,,
2333,09/01/2021,09,16,31,41,53,55,0,,0.0,16,,128304.01,1994,,1470.74,,35605696.5,12000000.0,,
2334,13/01/2021,04,13,20,22,25,60,1,,11854874.71,66,,34602.68,4609,,707.86,,39610737.0,13000000.0,,
2335,16/01/2021,09,18,23,42,47,49,0,,0.0,91,,26442.64,5286,,650.31,,41735475.0,17000000.0,,
2336,20/01/2021,08,10,20,27,28,50,0,,0.0,75,,32688.93,4701,,745.02,,42522736.5,22000000.0,,
2337,23/01/2021,02,09,34,49,51,55,1,,21898260.37,84,,35529.81,4321,,986.71,,51764431.5,2000000.0,,
2338,26/01/2021,08,21,23,34,42,47,0,,0.0,22,,41770.96,1692,,775.88,,15938829.0,4000000.0,,
2339,28/01/2021,04,18,29,47,48,59,0,,0.0,19,,68776.09,1746,,1069.17,,22664718.0,19000000.0,,
2340,30/01/2021,16,21,28,41,49,51,0,,0.0,24,,93309.21,2408,,1328.56,,38841412.5,25000000.0,,
2341,03/02/2021,04,09,31,32,42,46,1,,25099868.34,59,,47999.27,3548,,1140.26,,49118593.5,2500000.0,,
2342,06/02/2021,17,20,24,27,40,60,0,,0.0,35,,51441.93,2233,,1151.85,,31228029.0,7500000.0,,
2343,10/02/2021,04,31,42,45,49,56,0,,0.0,24,,83892.9,2507,,1147.31,,34921728.0,11000000.0,,
2344,13/02/2021,11,17,25,38,52,57,0,,0.0,59,,42795.9,4548,,793.11,,43793878.5,29000000.0,,
2345,17/02/2021,07,16,19,22,28,55,0,,0.0,75,,30067.59,4970,,648.19,,39112816.5,34000000.0,,
2346,20/02/2021,03,04,11,40,42,58,0,,0.0,53,,64466.74,4812,,1014.35,,59261251.5,42000000.0,,
2347,24/02/2021,08,09,17,30,58,60,0,,0.0,74,,46850.78,5504,,899.85,,60132298.5,50000000.0,,
2348,27/02/2021,02,03,07,48,51,54,1,,49341885.2,107,,38652.61,6601,,895.06,,71733469.5,2500000.0,,
2349,03/03/2021,05,10,25,32,49,54,1,,2780964.58,59,,25587.57,3150,,684.65,,26184258.0,22000000.0,,
2350,06/03/2021,25,28,29,34,41,45,0,,0.0,40,,64050.85,2828,,1294.21,,44436942.0,27000000.0,,
2351,10/03/2021,19,22,35,41,47,49,0,,0.0,72,,37556.05,4604,,839.03,,46899868.5,32000000.0,,
2352,13/03/2021,09,17,38,41,49,55,0,,0.0,102,,31309.46,5124,,890.36,,55390455.0,40000000.0,,
2353,17/03/2021,03,19,34,41,48,53,0,,0.0,71,,45966.0,5457,,854.36,,56604937.5,45000000.0,,
2354,20/03/2021,06,18,25,30,42,54,2,,22779788.25,169,,21989.1,6593,,805.21,,64454539.5,22000000.0,,
2355,24/03/2021,07,30,31,41,50,56,0,,0.0,29,,78428.97,2014,,1613.3,,39448795.5,27000000.0,,
2356,27/03/2021,03,10,25,36,51,58,1,,27070907.55,100,,27164.44,5821,,666.66,,47115076.5,2500000.0,,
2357,31/03/2021,19,28,30,34,40,51,0,,0.0,18,,81867.39,1287,,1635.71,,25558933.5,6000000.0,,
2358,03/04/2021,05,09,11,16,43,57,0,,0.0,66,,23700.03,3627,,616.09,,27130144.5,8000000.0,,
2359,06/04/2021,31,32,39,42,43,51,0,,0.0,17,,72013.51,1053,,1660.87,,21233529.0,22000000.0,,
2360,08/04/2021,10,15,21,24,29,45,0,,0.0,36,,58470.79,3646,,824.75,,36509062.5,27000000.0,,
2361,10/04/2021,14,21,22,29,35,46,0,,0.0,61,,42932.72,3782,,989.23,,45423171.0,33000000.0,,
2362,14/04/2021,03,20,22,32,35,50,0,,0.0,41,,75848.58,3883,,1144.1,,53937468.0,40000000.0,,
2363,17/04/2021,06,14,24,34,39,58,1,,40076100.78,77,,49919.36,5169,,1062.31,,66668242.5,2500000.0,,
2364,22/04/2021,20,33,42,44,51,56,0,,0.0,180,,8467.06,1719,,1266.57,,26434102.5,22000000.0,,
2365,24/04/2021,01,17,28,37,44,50,0,,0.0,40,,60015.09,2940,,1166.47,,41637028.5,28000000.0,,
2366,28/04/2021,04,27,33,35,38,41,0,,0.0,76,,37685.71,4869,,840.33,,49676332.5,34000000.0,,
2367,30/04/2021,05,23,29,34,53,60,0,,0.0,63,,40222.88,4551,,795.44,,43951423.5,38000000.0,,
2368,04/05/2021,04,07,13,25,36,58,1,,37429107.24,152,,17748.32,7476,,515.5,,46790743.5,2000000.0,,
2369,06/05/2021,04,09,17,19,37,60,0,,0.0,47,,30966.61,3447,,603.18,,25243569.0,20000000.0,,
2370,08/05/2021,07,31,37,42,44,56,0,,0.0,29,,87322.2,3835,,943.32,,43921984.5,27000000.0,,
2371,12/05/2021,04,15,30,36,39,48,0,,0.0,53,,56726.39,3480,,1234.19,,52145914.5,33000000.0,,
2372,15/05/2021,03,19,25,44,46,57,0,,0.0,128,,28213.14,7636,,675.61,,62635513.5,40000000.0,,
2373,19/05/2021,23,24,26,44,49,60,0,,0.0,72,,51363.16,5432,,972.58,,64142145.0,48000000.0,,
2374,22/05/2021,12,13,25,37,39,41,0,,0.0,125,,35344.96,8177,,771.87,,76629622.5,80000000.0,,
2375,26/05/2021,02,06,44,46,53,58,0,,0.0,144,,42488.96,8909,,981.09,,106120143.0,100000000.0,,
2376,29/05/2021,12,14,17,18,19,22,2,,47341439.63,433,,18922.04,19908,,587.93,,142106854.5,2500000.0,,
2377,02/06/2021,05,18,29,35,43,44,0,,0.0,35,,51216.97,2890,,886.1,,31091467.5,7200000.0,,
2378,05/06/2021,11,37,38,41,49,54,0,,0.0,33,,67079.61,2518,,1255.88,,38394031.5,12000000.0,,
2379,09/06/2021,02,08,26,32,46,56,0,,0.0,72,,35139.46,4222,,856.07,,43882042.5,42000000.0,,
2380,12/06/2021,11,16,20,24,39,53,1,,43258691.06,59,,65129.22,5566,,986.24,,66648006.0,3000000.0,,
2381,16/06/2021,07,23,32,41,42,47,0,,0.0,37,,45372.62,2458,,975.69,,29117547.0,7000000.0,,
2382,19/06/2021,06,09,19,38,53,55,1,,7098061.76,52,,41816.28,4044,,768.13,,37714473.0,2500000.0,,
2383,23/06/2021,13,15,16,20,40,41,1,,2783717.0,47,,32152.36,2151,,1003.62,,26210173.5,2500000.0,,
2384,26/06/2021,09,13,22,25,26,31,0,,0.0,57,,28668.57,3781,,617.41,,28342629.0,20000000.0,,
2385,29/06/2021,12,24,32,37,43,60,0,,0.0,32,,44062.03,2340,,860.79,,24455340.0,22000000.0,,
2386,01/07/2021,11,13,16,35,49,50,0,,0.0,44,,45390.69,3087,,924.24,,34640068.5,27000000.0,,
